Game,MS_Store_Link,ProductID
Renowned Explorers: International Society,Not Found,N/A
The Escapists,https://www.xbox.com/en-us/games/store/The-Escapists/BZDK396HW2G8,BZDK396HW2G8
Madden NFL 19,https://www.xbox.com/en-us/games/store/Madden-NFL-19-Pre-Order-Offer/C458LX8072N7,C458LX8072N7
Yoku's Island Express,https://www.xbox.com/en-us/games/store/Yokus-Island-Express/BP63MT1VJV6X,BP63MT1VJV6X
Vampyr,https://www.xbox.com/en-us/games/store/VAMPYR/9NT2QNP382V6,9NT2QNP382V6
Lost Planet 3,https://www.xbox.com/en-us/games/store/Lost-Planet-3/BTVQW5LF9JPV,BTVQW5LF9JPV
Rock of Ages 3: Make & Break,https://www.xbox.com/en-us/games/store/Rock-of-Ages-3-Make-Break/9N9KSXHRNHW1,9N9KSXHRNHW1
Don't Starve: Giant Edition,https://www.xbox.com/en-us/games/store/Dont-Starve-Giant-Edition/C0XBNVR137DZ,C0XBNVR137DZ
Crossing Souls,https://www.xbox.com/en-us/games/store/Crossing-Souls/9PD1Z95CNTW4,9PD1Z95CNTW4
Final Fantasy VII,https://www.xbox.com/en-us/games/store/FINAL-FANTASY-VII/BWKXQC5BL5R1,BWKXQC5BL5R1
Darksiders Genesis,https://www.xbox.com/en-us/games/store/Darksiders-Genesis/BRZ9553VPPBD,BRZ9553VPPBD
Train Sim World 2020,https://www.xbox.com/en-us/games/store/Train-Sim-World-2020/BTSX4FPVX6V5,BTSX4FPVX6V5
Ape Out,https://www.xbox.com/en-us/games/store/Ape-Out/9NR6DZ9F76P8,9NR6DZ9F76P8
Midway Arcade Origins,Not Found,N/A
Planet Alpha,https://www.xbox.com/en-us/games/store/Planet-Alpha/BNVZJ5ZB3WH6,BNVZJ5ZB3WH6
It Lurks Below,https://www.xbox.com/en-us/games/store/It-Lurks-Below/9PFW68JLS81F,9PFW68JLS81F
UnderMine,https://www.xbox.com/en-us/games/store/UnderMine/9N52CQMFH3BB,9N52CQMFH3BB
The Touryst,https://www.xbox.com/en-us/games/store/The-Touryst/9N9W1JK1X5QJ,9N9W1JK1X5QJ
Conker: Live & Reloaded,Not Found,N/A
Shadows: Awakening,https://www.xbox.com/en-us/games/store/Shadows-Awakening/C1LMJJ64FV3J,C1LMJJ64FV3J
Endless Space 2: Deluxe Edition,https://www.xbox.com/en-us/games/store/Endless-Space-2-Deluxe-Edition/9NV3Q7WVN2RB,9NV3Q7WVN2RB
Downwell,https://www.xbox.com/en-us/games/store/Downwell/9P641Z19NT2S,9P641Z19NT2S
CrossCode,https://www.xbox.com/en-us/games/store/CrossCode/9N04RQQ64524,9N04RQQ64524
EA Sports UFC,https://www.xbox.com/en-us/games/store/EA-SPORTS-UFC/BXLW311NX101,BXLW311NX101
EA Sports UFC 2,https://www.xbox.com/en-us/games/store/EA-SPORTS-UFC/BXLW311NX101,BXLW311NX101
Injustice: Gods Among Us,https://www.xbox.com/en-us/games/store/Injustice-Gods-Among-Us/C24DMFCJKDH2,C24DMFCJKDH2
The King's Bird,https://www.xbox.com/en-us/games/store/The-Kings-Bird/9NZ5057NL64C,9NZ5057NL64C
Out of the Park Baseball 21,https://www.xbox.com/en-us/games/store/Out-of-the-Park-Baseball-21/9NNW9V8DVPG6,9NNW9V8DVPG6
SoulCalibur VI,https://www.xbox.com/en-us/games/store/SOULCALIBUR-VI/C3V22FQD8N84,C3V22FQD8N84
MISTOVER,Not Found,N/A
Battle Chasers: Nightwar,https://www.xbox.com/en-us/games/store/Battle-Chasers-Nightwar/BNVPW9NHWNM5,BNVPW9NHWNM5
The Messenger,https://www.xbox.com/en-us/games/store/The-Messenger/9P5C81K094KW,9P5C81K094KW
Monster Hunter: World,https://www.xbox.com/en-us/games/store/MONSTER-HUNTER-WORLD/BNG91PT95LQN,BNG91PT95LQN
Marvel vs. Capcom: Infinite,https://www.xbox.com/en-us/games/store/Marvel-vs-Capcom-Infinite-Deluxe-Edition/9PHW1HL2ZXJK,9PHW1HL2ZXJK
NeoGeo Battle Coliseum,https://www.xbox.com/en-us/games/store/NEOGEO-BATTLE-COLISEUM/C17X452NQ0SX,C17X452NQ0SX
Dungeons 3,https://www.xbox.com/en-us/games/store/Dungeons-3/BPB96BRZ1V3C,BPB96BRZ1V3C
Observation,https://www.xbox.com/en-us/games/store/Observation/9PBLH1322GX0,9PBLH1322GX0
West of Dead,https://www.xbox.com/en-us/games/store/West-of-Dead/9NTZCWK6P6GL,9NTZCWK6P6GL
Ace Combat 7: Skies Unknown,https://www.xbox.com/en-us/games/store/ACE-COMBAT-7-SKIES-UNKNOWN/BZ45MMFWZP7F,BZ45MMFWZP7F
Night Call,Not Found,N/A
Wizard of Legend,https://www.xbox.com/en-us/games/store/Wizard-of-Legend/C40HL7DFHWCX,C40HL7DFHWCX
Tropico 4,https://www.xbox.com/en-us/games/store/Tropico-4/BQCRWNB8ZQBS,BQCRWNB8ZQBS
Kingdom Hearts HD I.5 + II.5 ReMix,Not Found,N/A
Kingdom Hearts HD II.8 Final Chapter Prologue,https://www.xbox.com/en-us/games/store/KINGDOM-HEARTS-HD-28-Final-Chapter-Prologue/9NB80T1XC43B,9NB80T1XC43B
Broforce,https://www.xbox.com/en-us/games/store/Broforce/9P03ZQMBMV65,9P03ZQMBMV65
Void Bastards,https://www.xbox.com/en-us/games/store/Void-Bastards/9N584LPFG1GM,9N584LPFG1GM
Surviving Mars,https://www.xbox.com/en-us/games/store/surviving-mars-relaunched/9ns8192kzvt3,9ns8192kzvt3
Armello,https://www.xbox.com/en-us/games/store/Armello/BT990QWD1DLF,BT990QWD1DLF
Assetto Corsa,Not Found,N/A
Detention,Not Found,N/A
Lego Batman,https://www.xbox.com/en-us/games/store/LEGO-Batman-3-Beyond-Gotham/C0GMW8QH429T,C0GMW8QH429T
Truck Racing Championship,https://www.xbox.com/en-us/games/store/Truck-Racing-Championship/BRJP066TZ2Q7,BRJP066TZ2Q7
Battlefleet Gothic: Armada II,https://www.xbox.com/en-us/games/store/Battlefleet-Gothic-Armada-2-Windows-10/9NGWKW55M85P,9NGWKW55M85P
Dungeon of the Endless,https://www.xbox.com/en-us/games/store/Dungeon-of-the-Endless/BT56B4R21179,BT56B4R21179
Plebby Quest: The Crusades,https://www.xbox.com/en-us/games/store/Plebby-Quest-The-Crusades/9MWBPSQ5PKQR,9MWBPSQ5PKQR
Alan Wake,https://www.xbox.com/en-us/games/store/Alan-Wake-Remastered/9NKB1B50PZLZ,9NKB1B50PZLZ
Final Fantasy IX,https://www.xbox.com/en-us/games/store/FINAL-FANTASY-IX/9NPGTNQFC8B5,9NPGTNQFC8B5
Hotline Miami,Not Found,N/A
FIFA 15,Not Found,N/A
FIFA 16,https://www.xbox.com/en-us/games/store/ea-sports-fifa-16/9n49zrfmgjhq,9n49zrfmgjhq
FIFA 17,https://www.xbox.com/en-us/games/store/EA-SPORTS-FIFA-17/BTVFFDDZ0TL4,BTVFFDDZ0TL4
FIFA 18,https://www.xbox.com/en-us/games/store/fifa-18/9n4gr4vbw3j1,9n4gr4vbw3j1
NBA LIVE 15,https://www.xbox.com/en-us/games/store/EA-SPORTS-NBA-LIVE-15/BRLHLMQX271N,BRLHLMQX271N
NBA LIVE 18: The One Edition,Not Found,N/A
Hard Corps: Uprising,https://www.xbox.com/en-us/games/store/Hard-Corps-Uprising/C30Z07T9Q9CT,C30Z07T9Q9CT
Vikings: Wolves of Midgard,https://www.xbox.com/en-us/games/store/Vikings-Wolves-of-Midgard/C32XK5TG6RNM,C32XK5TG6RNM
Fractured Minds,https://www.xbox.com/en-us/games/store/Fractured-Minds/BXX0NHDR1FNZ,BXX0NHDR1FNZ
Endless Legend,https://www.xbox.com/en-us/games/store/Endless-Legend/9NP09BFQNHCJ,9NP09BFQNHCJ
Levelhead,https://www.xbox.com/en-us/games/store/Levelhead/9PJZBB8FWK8H,9PJZBB8FWK8H
Moving Out,https://www.xbox.com/en-us/games/store/Moving-Out/9NXPBSMHPLTV,9NXPBSMHPLTV
Thumper,https://www.xbox.com/en-us/games/store/Thumper/C4CCRJK7J4SS,C4CCRJK7J4SS
For The King,https://www.xbox.com/en-us/games/store/For-The-King/BP2BW45WZ45Z,BP2BW45WZ45Z
Bomber Crew,https://www.xbox.com/en-us/games/store/Bomber-Crew/C348248BJZCQ,C348248BJZCQ
Madden NFL 15,https://www.xbox.com/en-us/games/store/Madden-NFL-15/BNFCRCSB95FT,BNFCRCSB95FT
Madden NFL 16,https://www.xbox.com/en-us/games/store/Madden-NFL-16/BXRMHT4MV6G3,BXRMHT4MV6G3
Madden NFL 17,https://www.xbox.com/en-us/games/store/Madden-NFL-17/C2KV821GS8X5,C2KV821GS8X5
Madden NFL 18,https://www.xbox.com/en-us/games/store/Madden-NFL-18/BS36XT3Z5ZKL,BS36XT3Z5ZKL
Madden NFL 25,Not Found,N/A
NHL 18,https://www.xbox.com/en-us/games/store/EA-SPORTS-NHL-18/C2BTFXNW3TTT,C2BTFXNW3TTT
NHL 19,https://www.xbox.com/en-us/games/store/EA-SPORTS-NHL-19/C1C16ZZZ79VD,C1C16ZZZ79VD
Dark Void,https://www.xbox.com/en-us/games/store/Dark-Void/C47VK1FQBPND,C47VK1FQBPND
Vicious Attack Llama Apocalypse,https://www.xbox.com/en-us/games/store/Vicious-Attack-Llama-Apocalypse/9N253PVJ49WT,9N253PVJ49WT
Deliver Us the Moon,https://www.xbox.com/en-us/games/store/Deliver-Us-The-Moon/9NVVSHQ771WG,9NVVSHQ771WG
Gato Roboto,https://www.xbox.com/en-us/games/store/Gato-Roboto/9PF6XX9BSHF0,9PF6XX9BSHF0
Wargroove,https://www.xbox.com/en-us/games/store/Wargroove/9NRPTTJ94PCK,9NRPTTJ94PCK
Port Royale 3,https://www.xbox.com/en-us/games/store/Port-Royale-3/BQMPTJ2MVCQJ,BQMPTJ2MVCQJ
Warface: Breakout,Not Found,N/A
HyperDot,https://www.xbox.com/en-us/games/store/HyperDot/9NVVJ8TBD7KP,9NVVJ8TBD7KP
Machinarium,https://www.xbox.com/en-us/games/store/Machinarium/9NCJPCC7JN2M,9NCJPCC7JN2M
Apotheon,Not Found,N/A
Mutant Year Zero: Road to Eden,https://www.xbox.com/en-us/games/store/Mutant-Year-Zero-Road-to-Eden/9NMP9B9KMKLF,9NMP9B9KMKLF
Shift Quantum,https://www.xbox.com/en-us/games/store/Shift-Quantum/C56MD02TBXSN,C56MD02TBXSN
Star Wars Episode I: Racer,https://www.xbox.com/en-us/games/store/STAR-WARS-Episode-I-Racer/9NDBR93LNRQD,9NDBR93LNRQD
Star Wars Galactic Battlegrounds: Saga,Not Found,N/A
Star Wars Jedi Knight: Mysteries of the Sith,Not Found,N/A
Star Wars Rebellion,https://www.xbox.com/en-us/games/store/EA-STAR-WARS-TRIPLE-BUNDLE/9N5J2DWL5T3P,9N5J2DWL5T3P
Star Wars Rogue Squadron 3D,Not Found,N/A
Star Wars Shadows of the Empire,Not Found,N/A
Star Wars Starfighter,https://www.xbox.com/en-us/games/store/star-wars-starfighter-special-edition/9phckklp981q,9phckklp981q
Star Wars X-Wing Alliance,Not Found,N/A
Star Wars Dark Forces,Not Found,N/A
Into the Breach,https://www.xbox.com/en-us/games/store/Into-the-Breach/9P3FVTRP97B0,9P3FVTRP97B0
Snake Pass,https://www.xbox.com/en-us/games/store/Snake-Pass/9NZV89BQ8ZWX,9NZV89BQ8ZWX
Hue,https://www.xbox.com/en-us/games/store/Hue/BXLH97R22VM2,BXLH97R22VM2
Metal Slug 3,https://www.xbox.com/en-us/games/store/Metal-Slug-3/BZHS2XCVV5T3,BZHS2XCVV5T3
Dandara: Trials of Fear Edition,https://www.xbox.com/en-us/games/store/Dandara-Trials-of-Fear-Edition/BQQD1KHRWWL8,BQQD1KHRWWL8
Alvastia Chronicles,https://www.xbox.com/en-us/games/store/Alvastia-Chronicles/9MVJGBNNFPPS,9MVJGBNNFPPS
Astrologaster,https://www.xbox.com/en-us/games/store/Astrologaster/9NFT0CMC62DX,9NFT0CMC62DX
The Witcher 3: Wild Hunt,Not Found,N/A
Lost Planet 2,https://www.xbox.com/en-us/games/store/Lost-Planet-2/C1PJKCDKH6LN,C1PJKCDKH6LN
Gears 5,Not Found,N/A
Resident Evil,https://www.xbox.com/en-us/games/store/resident-evil-remake-trilogy/9ndvk8qxm19w,9ndvk8qxm19w
The Jackbox Party Pack 4,https://www.xbox.com/en-us/games/store/The-Jackbox-Party-Pack-4/C5150FZWS1K2,C5150FZWS1K2
Mother Russia Bleeds,Not Found,N/A
Momodora: Reverie Under the Moonlight,https://www.xbox.com/en-us/games/store/Momodora-Reverie-Under-the-Moonlight/BPKQZ245CQ2H,BPKQZ245CQ2H
Shadows of the Damned,Not Found,N/A
Indiana Jones and the Emperor's Tomb,https://www.xbox.com/en-us/games/store/Indiana-Jones-and-the-Emperors-Tomb/C02H769DRLQX,C02H769DRLQX
Dead Rising,https://www.xbox.com/en-us/games/store/Dead-Rising/BZV7W98B3XN4,BZV7W98B3XN4
Ninja Gaiden II,https://www.xbox.com/en-us/games/store/NINJA-GAIDEN-II/BSCSRTX27ZH3,BSCSRTX27ZH3
World of Horror (Game Preview),https://www.xbox.com/en-us/games/store/WORLD-OF-HORROR-Game-Preview/9N1FDTTSS49Z,9N1FDTTSS49Z
de Blob,https://www.xbox.com/en-us/games/store/de-Blob/C092FLK91X41,C092FLK91X41
Breakdown,https://www.xbox.com/en-us/games/store/Breakdown/C3R4Z5101DZ4,C3R4Z5101DZ4
Little Nightmares,https://www.xbox.com/en-us/games/store/Little-Nightmares/BWD88K55MK5W,BWD88K55MK5W
Reigns: Game of Thrones,https://www.xbox.com/en-us/games/store/Reigns-Game-of-Thrones/9NB2WLSJ2QK3,9NB2WLSJ2QK3
Death Squared,https://www.xbox.com/en-us/games/store/Death-Squared/BS32QFXVPWBC,BS32QFXVPWBC
Death's Gambit,https://www.xbox.com/en-us/games/store/deaths-gambit-afterlife/9mv537xvlvxr,9mv537xvlvxr
Final Fantasy XV,https://www.xbox.com/en-us/games/store/FINAL-FANTASY-XV/C45D79QVKZTP,C45D79QVKZTP
Fishing Sim World: Pro Tour,https://www.xbox.com/en-us/games/store/Fishing-Sim-World-Pro-Tour/BPR4TX9NRWRW,BPR4TX9NRWRW
Sea Salt,https://www.xbox.com/en-us/games/store/Sea-Salt/9NXQ4PX4TZJZ,9NXQ4PX4TZJZ
Bleed 2,https://www.xbox.com/en-us/games/store/Bleed-2/BVDG19SHG495,BVDG19SHG495
The King of Fighters XIII,https://www.xbox.com/en-us/games/store/THE-KING-OF-FIGHTERS-XIII/BTJXDHNM2TCS,BTJXDHNM2TCS
Tekken 7,https://www.xbox.com/en-us/games/store/TEKKEN-7/BRJGPRMBV1NT,BRJGPRMBV1NT
Sword Art Online: Fatal Bullet,https://www.xbox.com/en-us/games/store/SWORD-ART-ONLINE-FATAL-BULLET/BWH56DK175P1,BWH56DK175P1
FTL: Faster Than Light,https://www.xbox.com/en-us/games/store/FTL-Faster-Than-Light/9NWNTZQW4G8G,9NWNTZQW4G8G
Stacking,Not Found,N/A
The Raven Remastered,https://www.xbox.com/en-us/games/store/The-Raven-Remastered/C3QDK7R638H2,C3QDK7R638H2
Football Manager 2020,Not Found,N/A
Farming Simulator 17,https://www.xbox.com/en-us/games/store/Farming-Simulator-17/C45KV8Q992HV,C45KV8Q992HV
Mortal Kombat X,https://www.xbox.com/en-us/games/store/Mortal-Kombat-X/C01Z9J8S9BJP,C01Z9J8S9BJP
Saints Row: Gat Out of Hell,Not Found,N/A
Swimsanity!,https://www.xbox.com/en-us/games/store/Swimsanity/9NB4XD95K7K9,9NB4XD95K7K9
Infinifactory,https://www.xbox.com/en-us/games/store/Infinifactory/9NHGM9CS3XLF,9NHGM9CS3XLF
Untitled Goose Game,https://www.xbox.com/en-us/games/store/Untitled-Goose-Game/9MVTCTDTHH23,9MVTCTDTHH23
Pathologic 2,https://www.xbox.com/en-us/games/store/Pathologic-2-Marble-Nest-DLC-Bundle/9N6544MVBLZ7,9N6544MVBLZ7
Ticket to Ride,Not Found,N/A
Naruto to Boruto: Shinobi Striker,Not Found,N/A
Age of Wonders: Planetfall,https://www.xbox.com/en-us/games/store/Age-of-Wonders-Planetfall/9MZ2B3W86SCK,9MZ2B3W86SCK
The Turing Test,https://www.xbox.com/en-us/games/store/The-Turing-Test/BS2MMFVLKXRK,BS2MMFVLKXRK
MudRunner,https://www.xbox.com/en-us/games/store/MudRunner/BTSQF5T410C6,BTSQF5T410C6
Metro: Last Light Redux,https://www.xbox.com/en-us/games/store/Metro-Last-Light-Redux/C03J6WR23XQ9,C03J6WR23XQ9
eFootball PES 2020,https://www.xbox.com/en-us/games/store/eFootball-PES-2020/C2DCVRMJ9V45,C2DCVRMJ9V45
Demon's Tilt,https://www.xbox.com/en-us/games/store/DEMONS-TILT/9N5344N0TFR7,9N5344N0TFR7
Wandersong,https://www.xbox.com/en-us/games/store/Wandersong/9NJX558FNW9S,9NJX558FNW9S
Faeria,https://www.xbox.com/en-us/games/store/Faeria/9PFGRCTKB48G,9PFGRCTKB48G
Hatoful Boyfriend,Not Found,N/A
Absolver,https://www.xbox.com/en-us/games/store/Absolver/C3XCXTFS6FFQ,C3XCXTFS6FFQ
Dead Island: Definitive Edition,Not Found,N/A
Lego Indiana Jones,https://www.xbox.com/en-us/games/store/LEGO-Indiana-Jones-The-Original-Adventures/BPFXMQVLHFV4,BPFXMQVLHFV4
Aragami: Shadow Edition,https://www.xbox.com/en-us/games/store/Aragami-Shadow-Edition/C4FFZTSWHX91,C4FFZTSWHX91
Darksiders III,https://www.xbox.com/en-us/games/store/Darksiders-III/BSVZCMGZV52L,BSVZCMGZV52L
Munchkin: Quacked Quest,https://www.xbox.com/en-us/games/store/Munchkin-Quacked-Quest/9N80L1CTZ86W,9N80L1CTZ86W
Tracks: The Train Set Game,https://www.xbox.com/en-us/games/store/Tracks-The-Train-Set-Game/9PCTJNL0GDS9,9PCTJNL0GDS9
The Talos Principle,https://www.xbox.com/en-us/games/store/The-Talos-Principle/C1TJ5KT8LT9J,C1TJ5KT8LT9J
Full Spectrum Warrior,https://www.xbox.com/en-us/games/store/Full-Spectrum-Warrior/BW6GCCJ41VM6,BW6GCCJ41VM6
Maid of Sker,https://www.xbox.com/en-us/games/store/Maid-of-Sker/9PP5HXGH2B0D,9PP5HXGH2B0D
Costume Quest,https://www.xbox.com/en-us/games/store/Costume-Quest/BR74RLMH966K,BR74RLMH966K
Slayaway Camp: Butcher's Cut,https://www.xbox.com/en-us/games/store/Slayaway-Camp-Butchers-Cut/C0XDN3HCCCJZ,C0XDN3HCCCJZ
The Lord of the Rings: Adventure Card Game,https://www.xbox.com/en-us/games/store/The-Lord-of-the-Rings-Adventure-Card-Game-Definitive-Edition/9NCP1745JF7B,9NCP1745JF7B
Lego Star Wars III: The Clone Wars,https://www.xbox.com/en-us/games/store/LEGO-Star-Wars-III/C27JSQ4XKP9X,C27JSQ4XKP9X
Afterparty,Not Found,N/A
The Red Strings Club,https://www.xbox.com/en-us/games/store/The-Red-Strings-Club/9PFHBH19RL3C,9PFHBH19RL3C
Tacoma,Not Found,N/A
Rise & Shine,https://www.xbox.com/en-us/games/store/Rise-Shine/BR3152PVJV5J,BR3152PVJV5J
NBA LIVE 16,https://www.xbox.com/en-us/games/store/EA-SPORTS-NBA-LIVE-16/C1GB81VDXPR3,C1GB81VDXPR3
Sphinx and the Cursed Mummy,Not Found,N/A
The Book of Unwritten Tales 2,https://www.xbox.com/en-us/games/store/The-Book-of-Unwritten-Tales-2/C1TXS9V9LJDB,C1TXS9V9LJDB
State of Mind,https://www.xbox.com/en-us/games/store/State-of-Mind/C55B4NCBVQ8F,C55B4NCBVQ8F
Minit,https://www.xbox.com/en-us/games/store/MINIT/C120V2WGRMCH,C120V2WGRMCH
Felix the Reaper,https://www.xbox.com/en-us/games/store/Felix-The-Reaper/BTP7VK91B2Z3,BTP7VK91B2Z3
Metro 2033 Redux,https://www.xbox.com/en-us/games/store/Metro-2033-Redux/9NQ387M27TMV,9NQ387M27TMV
Saints Row IV: Re-Elected,Not Found,N/A
NHL 17,https://www.xbox.com/en-us/games/store/EA-SPORTS-NHL-17/BX4RTV7M28VS,BX4RTV7M28VS
Armed and Dangerous,https://www.xbox.com/en-us/games/store/Armed-and-Dangerous/BS7SQNNRB28W,BS7SQNNRB28W
Tom Clancy's The Division,https://www.xbox.com/en-us/games/store/Tom-Clancys-The-Division/BRGPD72KHM3Q,BRGPD72KHM3Q
Panzer Dragoon Orta,https://www.xbox.com/en-us/games/store/Panzer-Dragoon-Orta/C3LNP2Q4422J,C3LNP2Q4422J
Bad North: Jotunn Edition,https://www.xbox.com/en-us/games/store/Bad-North-Jotunn-Edition/BR47R4J78FH8,BR47R4J78FH8
Westerado: Double Barreled,Not Found,N/A
Rocket League,https://www.xbox.com/en-us/games/store/Rocket-League/C125W9BG2K0V,C125W9BG2K0V
de Blob 2,https://www.xbox.com/en-us/games/store/de-Blob-2/C360XV52R4NL,C360XV52R4NL
Override: Mech City Brawl,Not Found,N/A
NBA 2K20,Not Found,N/A
Jump Force,Not Found,N/A
GoNNER: Blueberry Edition,https://www.xbox.com/en-us/games/store/GoNNER-BLuEBERRY-EDiTION/BRJ4KRC08BTQ,BRJ4KRC08BTQ
Red Dead Redemption 2,Not Found,N/A
Red Faction II,https://www.xbox.com/en-us/games/store/Red-Faction-II/C12N0W3G401J,C12N0W3G401J
Portal Knights,https://www.xbox.com/en-us/games/store/Portal-Knights/BNWM9F3C08B6,BNWM9F3C08B6
The Jackbox Party Pack 3,https://www.xbox.com/en-us/games/store/The-Jackbox-Party-Pack-3/BS30XKD3WZHR,BS30XKD3WZHR
Creature in the Well,https://www.xbox.com/en-us/games/store/Creature-in-the-Well/9P3SWZZJ1M4B,9P3SWZZJ1M4B
Metal Gear Solid HD Edition: 2 & 3,https://www.xbox.com/en-us/games/store/METAL-GEAR-SOLID-HD-EDITION-2-3/BWX1KN6K55Q1,BWX1KN6K55Q1
Giana Sisters: Twisted Dreams - Director's Cut,https://www.xbox.com/en-us/games/store/Giana-Sisters-Twisted-Dreams-Directors-Cut/C48XJRK40VC4,C48XJRK40VC4
MX Unleashed,https://www.xbox.com/en-us/games/store/MX-Unleashed/C3BGK0R0KP38,C3BGK0R0KP38
Dunk Lords,https://www.xbox.com/en-us/games/store/Dunk-Lords/9N7P2MQCXRH5,9N7P2MQCXRH5
Kingdom Come: Deliverance,Not Found,N/A
Devil May Cry 5,https://www.xbox.com/en-us/games/store/Devil-May-Cry-5-Deluxe-Vergil/9P4TCKR37TLZ,9P4TCKR37TLZ
Space Hulk: Tactics,https://www.xbox.com/en-us/games/store/Space-Hulk-Tactics/BXZTB63NTG3P,BXZTB63NTG3P
Where The Water Tastes Like Wine,https://www.xbox.com/en-us/games/store/Where-the-Water-Tastes-Like-Wine-Xbox-Edition/9NNWST597QP7,9NNWST597QP7
F1 2018,https://www.xbox.com/en-us/games/store/F1-2018/C2N5TTQ86BC6,C2N5TTQ86BC6
JUJU,Not Found,N/A
WRC 8 FIA World Rally Championship,https://www.xbox.com/en-us/games/store/WRC-8-Deluxe-Edition-FIA-World-Rally-Championship-Pre-order/9PCFLSK79FM0,9PCFLSK79FM0
Ashes Cricket,https://www.xbox.com/en-us/games/store/cricket-26-the-official-game-of-the-ashes/9N6JF50HZFW9,9N6JF50HZFW9
The Banner Saga 3,https://www.xbox.com/en-us/games/store/Banner-Saga-3/C308TKBJMZ8W,C308TKBJMZ8W
RiME,https://www.xbox.com/en-us/games/store/RiME/BSQZ03S3RV54,BSQZ03S3RV54
Saints Row 2,https://www.xbox.com/en-us/games/store/Saints-Row-2/BRSZV60TT078,BRSZV60TT078
Coffee Talk,https://www.xbox.com/en-us/games/store/Coffee-Talk/9N17CM38WNN8,9N17CM38WNN8
Metal Gear Solid V: The Phantom Pain,Not Found,N/A
Blazing Chrome,https://www.xbox.com/en-us/games/store/Blazing-Chrome/9N5P2152RBPM,9N5P2152RBPM
Dead Rising 4,https://www.xbox.com/en-us/games/store/Dead-Rising-4/C2JDCLLLBK1W,C2JDCLLLBK1W
Timespinner,Not Found,N/A
Unavowed,https://www.xbox.com/en-us/games/store/Unavowed/9NG5F89TDRC7,9NG5F89TDRC7
Sine Mora,https://www.xbox.com/en-us/games/store/SINE-MORA/BSG54TVPP2M5,BSG54TVPP2M5
Shantae and the Pirate's Curse,https://www.xbox.com/en-us/games/store/Shantae-and-the-Pirates-Curse/BTQP8RRP1PKD,BTQP8RRP1PKD
Battlefleet Gothic: Armada,https://www.xbox.com/en-us/games/store/Battlefleet-Gothic-Armada-Space-Marines/9PFCNWW9VM27,9PFCNWW9VM27
ACA NeoGeo Metal Slug X,https://www.xbox.com/en-us/games/store/ACA-NEOGEO-METAL-SLUG-X/C5FWJGBXCVX4,C5FWJGBXCVX4
Metro Exodus,Not Found,N/A
Neon Chrome,https://www.xbox.com/en-us/games/store/Neon-Chrome/BQ26HJ8LS3PD,BQ26HJ8LS3PD
Shadow Tactics: Blades of the Shogun,https://www.xbox.com/en-us/games/store/Shadow-Tactics-Blades-of-the-Shogun/C0SX9NVMVQG9,C0SX9NVMVQG9
Life is Strange 2,https://www.xbox.com/en-us/games/store/Life-is-Strange-2-Complete-Season/BSW8GKBVB5W8,BSW8GKBVB5W8
Die for Valhalla!,https://www.xbox.com/en-us/games/store/die-for-valhalla/9nh1wlfqlrt9,9nh1wlfqlrt9
The Flame in the Flood,https://www.xbox.com/en-us/games/store/The-Flame-in-the-Flood/BXKLDP56HFGZ,BXKLDP56HFGZ
Destroy All Humans!,https://www.xbox.com/en-us/games/store/Destroy-All-Humans/9N7L81J5XW7T,9N7L81J5XW7T
"Warhammer 40,000: Inquisitor - Martyr",Not Found,N/A
Resident Evil: Revelations,Not Found,N/A
Book of Demons,https://www.xbox.com/en-us/games/store/Book-of-Demons/9NBD4TWVRV37,9NBD4TWVRV37
Everspace,https://www.xbox.com/en-us/games/store/EVERSPACE/9NBLGGH4SF90,9NBLGGH4SF90
Riverbond,https://www.xbox.com/en-us/games/store/Riverbond/C1R51ZV4ZZ28,C1R51ZV4ZZ28
Samorost 3,https://www.xbox.com/en-us/games/store/Samorost-3/9MVQ3PZGDGMN,9MVQ3PZGDGMN
Supermarket Shriek,https://www.xbox.com/en-us/games/store/Supermarket-Shriek/BRKXCB2MD7S8,BRKXCB2MD7S8
The Last Door: Season 2 - Collector's Edition,https://www.xbox.com/en-us/games/store/The-Last-Door-Season-2-Collectors-Edition/9NF432ZPDBK6,9NF432ZPDBK6
The Stillness of the Wind,https://www.xbox.com/en-us/games/store/The-Stillness-of-the-Wind/9PFD15G4W9RZ,9PFD15G4W9RZ
Riptide GP: Renegade,https://www.xbox.com/en-us/games/store/Riptide-GP-Renegade/9NBLGGH68LSX,9NBLGGH68LSX
Overlord II,https://www.xbox.com/en-us/games/store/Overlord-II/BTLBX17B0PZC,BTLBX17B0PZC
V-Rally 4,https://www.xbox.com/en-us/games/store/V-Rally-4/C3B585LPZQD5,C3B585LPZQD5
Old Man's Journey,https://www.xbox.com/en-us/games/store/Old-Mans-Journey/9N0RSV9DHLPR,9N0RSV9DHLPR
Hydro Thunder: Hurricane,https://www.xbox.com/en-us/games/store/Hydro-Thunder-Hurricane/9WZDNCRFHWFD,9WZDNCRFHWFD
#IDARB,https://www.xbox.com/en-us/games/store/IDARB/BZJH18QJVDVW,BZJH18QJVDVW
The King of Fighters '98 Ultimate Match (KOF98UM),https://www.xbox.com/en-us/games/store/KOF98UM/C1D89J1G0NX2,C1D89J1G0NX2
Sensible World of Soccer,https://www.xbox.com/en-us/games/store/SWOS/BTXHPV48V31Z,BTXHPV48V31Z
