product_id,title,publisher,developer,short_description,category,original_release_date,gamepass_added_date,rating_7_days_count,rating_30_days_count,rating_alltime_count,rating_7_days_avg,rating_30_days_avg,rating_alltime_avg,Rating_play_count_7_days,Rating_play_count_30_days,Rating_play_count_alltime,has_gamepass_remediation,current_price,Game,MS_Store_Link,ProductID,System,xCloud,Status,Added,Removed,Months,Release,Age,Metacritic,Completion,Genre,Series X|S,Owner Notes,ESRB,ESRB Content Descriptors,Community Notes,Status.1,Added.1,Delay
BZQQ7HX8PZ05,Assassin's Creed® Chronicles: China,Ubisoft,Climax Studios,"Exact Shao Jun’s vengeance on the Chinese Emperor in stunning 16th century China with fresh 2.5D stealth gameplay:

• Embody a stealthy Assassin with unique combat skills and gear like the Shoe Blade and the Rope Dart
• Discover the story of Shao Jun, the last remaining Assassin of the Chinese Brotherhood
• Dive into a beautiful Chinese setting by travelling across the great empire of China",Unknown,2015-04-21 00:00:00+00:00,,0,5,1742,0.0,4.4,3.3,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: China,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-China/BZQQ7HX8PZ05,BZQQ7HX8PZ05,Xbox / PC,Yes,Active,Oct 2025,,2.6,Apr 2015,10.44,69,6.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BZQQ7HX8PZ05,Assassin's Creed® Chronicles: China,Ubisoft,Climax Studios,"Exact Shao Jun’s vengeance on the Chinese Emperor in stunning 16th century China with fresh 2.5D stealth gameplay:

• Embody a stealthy Assassin with unique combat skills and gear like the Shoe Blade and the Rope Dart
• Discover the story of Shao Jun, the last remaining Assassin of the Chinese Brotherhood
• Dive into a beautiful Chinese setting by travelling across the great empire of China",Unknown,2015-04-21 00:00:00+00:00,,0,5,1742,0.0,4.4,3.3,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: China,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-China/BZQQ7HX8PZ05,BZQQ7HX8PZ05,XB1/Series X|S,,GwG Temporary,Sep 2016,Oct 2016,0.97,Apr 2015,1.4,69,6.0,Action-Adventure,,,,,,,,
BZQQ7HX8PZ05,Assassin's Creed® Chronicles: China,Ubisoft,Climax Studios,"Exact Shao Jun’s vengeance on the Chinese Emperor in stunning 16th century China with fresh 2.5D stealth gameplay:

• Embody a stealthy Assassin with unique combat skills and gear like the Shoe Blade and the Rope Dart
• Discover the story of Shao Jun, the last remaining Assassin of the Chinese Brotherhood
• Dive into a beautiful Chinese setting by travelling across the great empire of China",Unknown,2015-04-21 00:00:00+00:00,,0,5,1742,0.0,4.4,3.3,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: China,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-China/BZQQ7HX8PZ05,BZQQ7HX8PZ05,XB1/Series X|S,,GwG Temporary,Sep 2016,Oct 2016,0.97,Apr 2015,1.4,69,6.0,Action-Adventure,,,,,,,,
BTMS1PXLQ6P6,Assassin's Creed® Chronicles: India,Ubisoft,Climax Studios,"Embody Arbaaz in his quest for retribution through a colourful depiction of Colonial India in 2.5D stealth gameplay. 

• Travel across an amazing 19th Century India and its legendary landmarks. 
• Experience the thrill of a stealthy assassin with a unique set of skills and weapons such as the double kill moves and the chakram.
• Discover a brand new mode with stealth, speed and assassination rooms",Unknown,2016-01-12 00:00:00+00:00,,0,2,3440,0.0,4.0,3.0,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: India,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-India/BTMS1PXLQ6P6,BTMS1PXLQ6P6,Xbox / PC,Yes,Active,Oct 2025,,2.6,Jan 2016,9.72,63,6.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BTMS1PXLQ6P6,Assassin's Creed® Chronicles: India,Ubisoft,Climax Studios,"Embody Arbaaz in his quest for retribution through a colourful depiction of Colonial India in 2.5D stealth gameplay. 

• Travel across an amazing 19th Century India and its legendary landmarks. 
• Experience the thrill of a stealthy assassin with a unique set of skills and weapons such as the double kill moves and the chakram.
• Discover a brand new mode with stealth, speed and assassination rooms",Unknown,2016-01-12 00:00:00+00:00,,0,2,3440,0.0,4.0,3.0,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: India,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-India/BTMS1PXLQ6P6,BTMS1PXLQ6P6,Xbox / PC,Yes,Active,Oct 2025,,2.6,Jan 2016,9.72,63,6.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BTMS1PXLQ6P6,Assassin's Creed® Chronicles: India,Ubisoft,Climax Studios,"Embody Arbaaz in his quest for retribution through a colourful depiction of Colonial India in 2.5D stealth gameplay. 

• Travel across an amazing 19th Century India and its legendary landmarks. 
• Experience the thrill of a stealthy assassin with a unique set of skills and weapons such as the double kill moves and the chakram.
• Discover a brand new mode with stealth, speed and assassination rooms",Unknown,2016-01-12 00:00:00+00:00,,0,2,3440,0.0,4.0,3.0,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: India,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-India/BTMS1PXLQ6P6,BTMS1PXLQ6P6,XB1/Series X|S,,GwG Temporary,Feb 2018,Mar 2018,0.97,Jan 2016,2.09,63,,Action-Adventure,,,,,,,,
BTMS1PXLQ6P6,Assassin's Creed® Chronicles: India,Ubisoft,Climax Studios,"Embody Arbaaz in his quest for retribution through a colourful depiction of Colonial India in 2.5D stealth gameplay. 

• Travel across an amazing 19th Century India and its legendary landmarks. 
• Experience the thrill of a stealthy assassin with a unique set of skills and weapons such as the double kill moves and the chakram.
• Discover a brand new mode with stealth, speed and assassination rooms",Unknown,2016-01-12 00:00:00+00:00,,0,2,3440,0.0,4.0,3.0,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: India,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-India/BTMS1PXLQ6P6,BTMS1PXLQ6P6,XB1/Series X|S,,GwG Temporary,Feb 2018,Mar 2018,0.97,Jan 2016,2.09,63,,Action-Adventure,,,,,,,,
BXQQQQ8HRBSF,Assassin's Creed® Chronicles: Russia,Ubisoft,Climax Studios,Experience the thrill of being a master Assassin in 2.5D. Sneak and hide to avoid detection and fool enemies using whistles and disguises.,Unknown,2016-02-09 00:00:00+00:00,,1,4,1505,1.0,2.5,2.9,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: Russia,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-Russia/BXQQQQ8HRBSF,BXQQQQ8HRBSF,Xbox / PC,Yes,Active,Oct 2025,,2.6,Feb 2016,9.64,62,7.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BXQQQQ8HRBSF,Assassin's Creed® Chronicles: Russia,Ubisoft,Climax Studios,Experience the thrill of being a master Assassin in 2.5D. Sneak and hide to avoid detection and fool enemies using whistles and disguises.,Unknown,2016-02-09 00:00:00+00:00,,1,4,1505,1.0,2.5,2.9,0.0,0.0,0.0,True,9.99,Assassin's Creed Chronicles: Russia,https://www.xbox.com/en-us/games/store/Assassins-Creed-Chronicles-Russia/BXQQQQ8HRBSF,BXQQQQ8HRBSF,XB1/Series X|S,,GwG Temporary,Jun 2018,Jun 2018,0.97,Mar 2016,2.22,72,,Action-Adventure,,,,,,,,
BX2JJ48F0CKR,Assassin's Creed Revelations,Ubisoft,Ubisoft Montreal,"In Assassin’s Creed® Revelations, master assassin Ezio Auditore walks in the footsteps of the legendary mentor Altair, on a journey of discovery and revelation. It is a perilous path – one that will take Ezio to Constantinople, the heart of the Ottoman Empire, where a growing army of Templars threatens to destabilize the region.In addition to Ezio’s award-winning story, a refined and expanded online multiplayer experience returns with more modes, more maps and more characters.",Unknown,2011-11-15 00:00:00+00:00,,0,2,1012,0.0,5.0,4.2,0.0,0.0,0.0,False,19.99,Assassin's Creed Revelations,https://www.xbox.com/en-us/games/store/Assassins-Creed-Revelations/BX2JJ48F0CKR,BX2JJ48F0CKR,PC,,Active,Oct 2025,,2.6,Nov 2011,13.88,80,13.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BX2JJ48F0CKR,Assassin's Creed Revelations,Ubisoft,Ubisoft Montreal,"In Assassin’s Creed® Revelations, master assassin Ezio Auditore walks in the footsteps of the legendary mentor Altair, on a journey of discovery and revelation. It is a perilous path – one that will take Ezio to Constantinople, the heart of the Ottoman Empire, where a growing army of Templars threatens to destabilize the region.In addition to Ezio’s award-winning story, a refined and expanded online multiplayer experience returns with more modes, more maps and more characters.",Unknown,2011-11-15 00:00:00+00:00,,0,2,1012,0.0,5.0,4.2,0.0,0.0,0.0,False,19.99,Assassin's Creed Revelations,https://www.xbox.com/en-us/games/store/Assassins-Creed-Revelations/BX2JJ48F0CKR,BX2JJ48F0CKR,PC,,Active,Oct 2025,,2.6,Nov 2011,13.88,80,13.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BX2JJ48F0CKR,Assassin's Creed Revelations,Ubisoft,Ubisoft Montreal,"In Assassin’s Creed® Revelations, master assassin Ezio Auditore walks in the footsteps of the legendary mentor Altair, on a journey of discovery and revelation. It is a perilous path – one that will take Ezio to Constantinople, the heart of the Ottoman Empire, where a growing army of Templars threatens to destabilize the region.In addition to Ezio’s award-winning story, a refined and expanded online multiplayer experience returns with more modes, more maps and more characters.",Unknown,2011-11-15 00:00:00+00:00,,0,2,1012,0.0,5.0,4.2,0.0,0.0,0.0,False,19.99,Assassin's Creed Revelations,https://www.xbox.com/en-us/games/store/Assassins-Creed-Revelations/BX2JJ48F0CKR,BX2JJ48F0CKR,XB360/OG Xbox,,GwG Permanent,Apr 2017,Apr 2017,0.47,Nov 2011,5.42,80,13.0,Action-Adventure,,Backwards Compatible,,,,,,
BX2JJ48F0CKR,Assassin's Creed Revelations,Ubisoft,Ubisoft Montreal,"In Assassin’s Creed® Revelations, master assassin Ezio Auditore walks in the footsteps of the legendary mentor Altair, on a journey of discovery and revelation. It is a perilous path – one that will take Ezio to Constantinople, the heart of the Ottoman Empire, where a growing army of Templars threatens to destabilize the region.In addition to Ezio’s award-winning story, a refined and expanded online multiplayer experience returns with more modes, more maps and more characters.",Unknown,2011-11-15 00:00:00+00:00,,0,2,1012,0.0,5.0,4.2,0.0,0.0,0.0,False,19.99,Assassin's Creed Revelations,https://www.xbox.com/en-us/games/store/Assassins-Creed-Revelations/BX2JJ48F0CKR,BX2JJ48F0CKR,XB360/OG Xbox,,GwG Permanent,Apr 2017,Apr 2017,0.47,Nov 2011,5.42,80,13.0,Action-Adventure,,Backwards Compatible,,,,,,
BWT5L9P3L60X,Assassin’s Creed® Rogue Remastered,Ubisoft,Ubisoft Sofia,"Play the darkest chapter in Assassin’s Creed lore, remastered for next-gen platforms. Witness the cataclysmic events that force a young Assassin to become the most feared Assassin hunter in history. Assassin’s Creed Rogue has also been remastered for Xbox One X (featuring native 4K) and Xbox One (featuring 1080p). Bonus content includes two missions, weapon packs, unique outfits, and more.",Unknown,2018-03-20 00:00:00+00:00,,6,45,2123,3.3,4.0,4.3,0.0,0.0,0.0,True,29.99,Assassin's Creed Rogue: Remastered,https://www.xbox.com/en-us/games/store/Assassins-Creed-Rogue-Remastered/BWT5L9P3L60X,BWT5L9P3L60X,Xbox / PC,Yes,Active,Oct 2025,,2.6,Mar 2018,7.53,71,11.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BXVQ8M4J9HNM,Assassin's Creed Syndicate,Ubisoft,,"London, 1868. Lead your underworld organization in the midst of the Industrial Revolution to break the corrupt stranglehold on the city in a visceral adventure filled with action, intrigue, and brutal combat.",Unknown,2015-10-23 00:00:00+00:00,,15,49,16636,4.0,4.2,4.2,0.0,0.0,0.0,True,4.49,Assassin's Creed Syndicate,https://www.xbox.com/en-us/games/store/Assassins-Creed-Syndicate/BXVQ8M4J9HNM,BXVQ8M4J9HNM,Xbox / PC,Yes,Active,Oct 2025,,2.6,Oct 2015,9.94,76,19.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BXVQ8M4J9HNM,Assassin's Creed Syndicate,Ubisoft,,"London, 1868. Lead your underworld organization in the midst of the Industrial Revolution to break the corrupt stranglehold on the city in a visceral adventure filled with action, intrigue, and brutal combat.",Unknown,2015-10-23 00:00:00+00:00,,15,49,16636,4.0,4.2,4.2,0.0,0.0,0.0,True,4.49,Assassin's Creed Syndicate,https://www.xbox.com/en-us/games/store/Assassins-Creed-Syndicate/BXVQ8M4J9HNM,BXVQ8M4J9HNM,Xbox / PC,Yes,Active,Oct 2025,,2.6,Oct 2015,9.94,76,19.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BXVQ8M4J9HNM,Assassin's Creed Syndicate,Ubisoft,,"London, 1868. Lead your underworld organization in the midst of the Industrial Revolution to break the corrupt stranglehold on the city in a visceral adventure filled with action, intrigue, and brutal combat.",Unknown,2015-10-23 00:00:00+00:00,,15,49,16636,4.0,4.2,4.2,0.0,0.0,0.0,True,4.49,Assassin's Creed Syndicate,https://www.xbox.com/en-us/games/store/Assassins-Creed-Syndicate/BXVQ8M4J9HNM,BXVQ8M4J9HNM,XB1/Series X|S,,GwG Temporary,Apr 2018,May 2018,0.97,Oct 2015,2.48,78,,Action-Adventure,,,,,,,,
BXVQ8M4J9HNM,Assassin's Creed Syndicate,Ubisoft,,"London, 1868. Lead your underworld organization in the midst of the Industrial Revolution to break the corrupt stranglehold on the city in a visceral adventure filled with action, intrigue, and brutal combat.",Unknown,2015-10-23 00:00:00+00:00,,15,49,16636,4.0,4.2,4.2,0.0,0.0,0.0,True,4.49,Assassin's Creed Syndicate,https://www.xbox.com/en-us/games/store/Assassins-Creed-Syndicate/BXVQ8M4J9HNM,BXVQ8M4J9HNM,XB1/Series X|S,,GwG Temporary,Apr 2018,May 2018,0.97,Oct 2015,2.48,78,,Action-Adventure,,,,,,,,
BQ9S8ZKCT3Q7,Assassin's Creed® The Ezio Collection,Ubisoft,Ubisoft Montreal. HD enhancement by VIRTUOS.,"Make history as the legendary Master Assassin, Ezio Auditore da Firenze, in this compelling collection including Assassin’s Creed 2, Assassin’s Creed Brotherhood and Assassin’s Creed Revelations acclaimed single-player campaigns plus all DLCs, with enhanced graphics. Also enjoy two short movies, Assassin’s Creed Lineage® and Assassin’s Creed Embers™  for the complete Ezio experience.
Does not include multiplayer content.",Unknown,2016-11-15 00:00:00+00:00,,9,44,4713,5.0,4.3,4.5,0.0,0.0,0.0,True,11.99,Assassin's Creed: The Ezio Collection,https://www.xbox.com/en-us/games/store/Assassins-Creed-The-Ezio-Collection/BQ9S8ZKCT3Q7,BQ9S8ZKCT3Q7,Xbox,Yes,Active,Oct 2025,,2.6,Nov 2016,8.88,72,72.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
BQ9Q620NC614,Child of Light,Ubisoft,Ubisoft Montreal,"Child of Light is an adventure inspired by fairy tales. The story is the journey of Aurora, the daughter of a duke, who is transported to the world of Lemuria.",Unknown,2014-04-30 00:00:00+00:00,,2,9,9743,2.0,3.8,4.3,0.0,0.0,0.0,True,14.99,Child of Light,https://www.xbox.com/en-us/games/store/Child-of-Light/BQ9Q620NC614,BQ9Q620NC614,Xbox / PC,Yes,Active,Oct 2025,,2.6,Apr 2014,11.42,82,11.0,RPG,,Ubisoft games joining with price increase,,,,TBD,,2.6
BQ9Q620NC614,Child of Light,Ubisoft,Ubisoft Montreal,"Child of Light is an adventure inspired by fairy tales. The story is the journey of Aurora, the daughter of a duke, who is transported to the world of Lemuria.",Unknown,2014-04-30 00:00:00+00:00,,2,9,9743,2.0,3.8,4.3,0.0,0.0,0.0,True,14.99,Child of Light,https://www.xbox.com/en-us/games/store/Child-of-Light/BQ9Q620NC614,BQ9Q620NC614,XB1/Series X|S,,GwG Temporary,Apr 2015,Apr 2015,0.97,Apr 2014,0.92,82,11.0,RPG,,,,,,,,
C3NHWKLR94M9,Hungry Shark® World,Ubisoft,Future Games of London – A Ubisoft Studio,"Experience life as a shark and eat everything that gets in your way in this aquatic adventure. Take on fearsome bosses as you venture into the depths to find trapped sharks, hidden treasures, and more.  Unleash your inner shark in this jawsome arcade adventure! Take on fearsome bosses as you venture into the depths to find trapped sharks, hidden treasures, and more.",Unknown,2018-07-17 00:00:00+00:00,,0,10,892,0.0,4.1,4.0,0.0,0.0,0.0,True,9.99,Hungry Shark World,https://www.xbox.com/en-us/games/store/Hungry-Shark-World/C3NHWKLR94M9,C3NHWKLR94M9,Xbox / PC,Yes,Active,Oct 2025,,2.6,Jul 2018,7.21,58,8.0,Action-Adventure,,Ubisoft games joining with price increase,,,,TBD,,2.6
9P8H220G3S4P,New MONOPOLY®,Ubisoft,,"NEW MONOPOLY® is back with a fresh look and an improved game experience. Buy, sell, trade properties, and grow your empire in a fully animated 3D city that transforms from sunlit days to stormy nights as you play.",Unknown,2024-09-26 04:00:00+00:00,,14,55,444,2.2,1.9,2.4,0.0,0.0,0.0,True,11.99,,,,,,,,,,,,,,,,,,,,,,
9PGMQ7WTM74B,Prince of Persia™: The Lost Crown - Complete Edition,Ubisoft,,"Discover the critically acclaimed Metroidvania with the Complete Edition, including the base game, the Mask of Darkness Story DLC, 3 outfits for Sargon, the Prosperity Bird Amulet, and a digital adventure guide. 
Manipulate time and space, master acrobatic combat, and engage in epic boss battles.",Unknown,2024-09-17 04:00:00+00:00,,3,8,70,3.7,3.5,4.0,0.0,0.0,0.0,True,15.99,,,,,,,,,,,,,,,,,,,,,,
BXZ0JDCPRV6C,Rabbids Invasion : The Interactive TV Show,Ubisoft,Ubisoft Barcelona,"RABBIDS® INVASION, the kids’ hit animated TV show, is now a video game!
Kids can watch a selection of 20 episodes to play and interact with the Rabbids.

Over 400 Wacky Full-Motion Activities
Have a virtual egg battle with the Rabbids, try to match their poses, scream out the iconic “bwaah”…

Play With Family and Friends 
Become the champion of the episode or ally with the other players to unlock new content!

Augmented Reality
Interact and dance with the Rabbids in your own living room!",Unknown,2014-11-18 00:00:00+00:00,,0,1,1573,0.0,5.0,3.9,0.0,0.0,0.0,True,19.99,Rabbids Invasion: The Interactive TV Show,https://www.xbox.com/en-us/games/store/Rabbids-Invasion-The-Interactive-TV-Show/BXZ0JDCPRV6C,BXZ0JDCPRV6C,Xbox,Yes,Active,Oct 2025,,2.6,Nov 2014,10.9,53,10.0,Party,,Ubisoft games joining with price increase,,,,TBD,,2.6
9PLF73SS7M6J,Rabbids®: Party of Legends,UBISOFT,UBISOFT CHENGDU,"Embark on a legendary journey with the Rabbids in this hilarious party game! Join them on an incredible quest, filled with hilarious moments and colorful characters. Gather with friends and family and enjoy a multitude of ridiculously fun mini-games in the most epic Rabbids party yet.",Unknown,2022-06-30 00:00:00+00:00,,3,12,241,3.3,2.8,3.8,0.0,0.0,0.0,True,39.99,,,,,,,,,,,,,,,,,,,,,,
C26K4DVGR45B,Rayman Legends,Ubisoft,Ubisoft Montpellier,"The Glade of Dreams is in trouble once again! The nightmares multiplied and spread, creating new monsters even more terrifying than before!",Unknown,2014-02-18 00:00:00+00:00,,4,40,15674,4.0,4.3,4.4,0.0,0.0,0.0,True,19.99,Rayman Legends,https://www.xbox.com/en-us/games/store/Rayman-Legends/C26K4DVGR45B,C26K4DVGR45B,Xbox / PC,Yes,Active,Oct 2025,,2.6,Sep 2013,12.08,92,10.0,Platformer,,Ubisoft games joining with price increase,,,,TBD,,2.6
C26K4DVGR45B,Rayman Legends,Ubisoft,Ubisoft Montpellier,"The Glade of Dreams is in trouble once again! The nightmares multiplied and spread, creating new monsters even more terrifying than before!",Unknown,2014-02-18 00:00:00+00:00,,4,40,15674,4.0,4.3,4.4,0.0,0.0,0.0,True,19.99,Rayman Legends,https://www.xbox.com/en-us/games/store/Rayman-Legends/C26K4DVGR45B,C26K4DVGR45B,Xbox / PC,Yes,Active,Oct 2025,,2.6,Sep 2013,12.08,92,10.0,Platformer,,Ubisoft games joining with price increase,,,,TBD,,2.6
C26K4DVGR45B,Rayman Legends,Ubisoft,Ubisoft Montpellier,"The Glade of Dreams is in trouble once again! The nightmares multiplied and spread, creating new monsters even more terrifying than before!",Unknown,2014-02-18 00:00:00+00:00,,4,40,15674,4.0,4.3,4.4,0.0,0.0,0.0,True,19.99,Rayman Legends,https://www.xbox.com/en-us/games/store/Rayman-Legends/C26K4DVGR45B,C26K4DVGR45B,XB1/Series X|S,,GwG Temporary,Mar 2015,Apr 2015,1.97,Sep 2013,1.49,92,10.0,Platformer,,,,,,,,
C26K4DVGR45B,Rayman Legends,Ubisoft,Ubisoft Montpellier,"The Glade of Dreams is in trouble once again! The nightmares multiplied and spread, creating new monsters even more terrifying than before!",Unknown,2014-02-18 00:00:00+00:00,,4,40,15674,4.0,4.3,4.4,0.0,0.0,0.0,True,19.99,Rayman Legends,https://www.xbox.com/en-us/games/store/Rayman-Legends/C26K4DVGR45B,C26K4DVGR45B,XB1/Series X|S,,GwG Temporary,Mar 2015,Apr 2015,1.97,Sep 2013,1.49,92,10.0,Platformer,,,,,,,,
